loan_amount,business_type,location,season,repayment_history,existing_debt_ratio,default_prob
103,Handicraft,Rural,Planting,0.5734649731284482,0.04721331541099341,-0.04734244348464113
1120,Livestock,Rural,Harvest,0.6326454490607129,0.4338608217905193,0.3213574055075487
776,Retail,Rural,Harvest,0.7439507653721182,0.5204951323379986,0.1747765752693484
738,Agriculture,Rural,Planting,0.5978936576706285,0.4739693254230751,0.0296841640879609
1594,Retail,Rural,Planting,0.4461408028283369,0.7020985628526809,0.21061982455590111
1172,Agriculture,Urban,Lean,0.31158225727215777,0.6931164641668507,0.5183130073139665
1093,Agriculture,Rural,Lean,0.2799435845083247,0.04584607402276744,0.24841259337084168
1963,Retail,Rural,Harvest,0.5532534088046402,0.2887551753789495,0.04893676435327099
1826,Handicraft,Urban,Lean,0.41631921225907664,0.5366638643982021,0.19224681985324887
1646,Agriculture,Urban,Harvest,0.6884723048357635,0.7619557243940248,0.32576208973719567
1964,Agriculture,Rural,Lean,0.5922928041680702,0.6437478371624418,0.47102266248467484
1563,Livestock,Rural,Harvest,0.35308535721444173,0.14127144842705547,0.11392696534184409
468,Agriculture,Urban,Planting,0.7428536077176522,0.22336707019783955,0.0017287057859001198
739,Agriculture,Rural,Harvest,0.6178359885565383,0.6108750908989908,0.2890886980171409
899,Agriculture,Rural,Harvest,0.5423123159654741,0.37717987781814055,0.2343213033189021
111,Agriculture,Rural,Harvest,0.5652731872900614,0.43784195361772327,0.23171088992818722
1218,Agriculture,Urban,Planting,0.773876471338226,0.4871838561405657,0.1425391870343374
265,Handicraft,Rural,Lean,0.5025024355151202,0.08263321418059154,-0.0687060786815174
52,Agriculture,Rural,Planting,0.4468044419012793,0.6847696267466034,0.3286002489484323
209,Retail,Urban,Planting,0.4712877770232481,0.6905075515013818,0.2231413185405673
1812,Retail,Rural,Harvest,0.642943762806667,0.37459155530269383,0.09761759449090435
830,Retail,Rural,Harvest,0.4662971286574255,0.5014761748005305,0.22519657185075542
1193,Handicraft,Urban,Harvest,0.47552151405578735,0.5279232960203921,0.20667540247851193
942,Handicraft,Urban,Lean,0.28880364798473945,0.15177806778390732,0.030115267002880572
1162,Agriculture,Urban,Harvest,0.256453947574016,0.0900678627730235,0.09746569426989785
378,Handicraft,Rural,Harvest,0.37855622632846453,0.016538357123000225,-0.09388504176623591
629,Retail,Urban,Lean,0.3718432549832683,0.730305461422081,0.2488872674968217
1983,Livestock,Rural,Planting,0.6279971319562846,0.2765706311557531,0.24412733316782192
1430,Retail,Rural,Harvest,0.33752743291630616,0.06866474800880243,-0.06645767908253294
1683,Livestock,Urban,Lean,0.4158676069093097,0.37263998279837723,0.1750106625044266
1340,Handicraft,Rural,Planting,0.620334452227346,0.060500090676940135,0.13589770368073845
1690,Agriculture,Rural,Harvest,0.47797331248487057,0.06820060224556394,0.17357982194882887
1001,Retail,Rural,Lean,0.36052586672563214,0.3911082765636201,0.09952379922179136
1396,Livestock,Urban,Harvest,0.23814610923686658,0.4070693277733082,0.08546887620263124
684,Handicraft,Rural,Harvest,0.47910887372433275,0.4641144682623285,0.11225136608156247
1037,Agriculture,Rural,Lean,0.5960713999217492,0.5250491840068814,0.584686229809059
1614,Handicraft,Rural,Planting,0.6467310554812136,0.5346138961432954,-0.01104244362591933
1722,Agriculture,Urban,Planting,0.7515097360376033,0.3463973500412141,-0.015043689902578733
1268,Agriculture,Rural,Lean,0.598334562858376,0.5148264468299011,0.41733815648464556
970,Retail,Rural,Lean,0.6858992243575897,0.2437918049716127,-0.0016936444505295523
787,Agriculture,Urban,Harvest,0.31136464099458827,0.3530465529241104,0.16973734089423
1405,Handicraft,Rural,Harvest,0.827936976586187,0.3146616388258243,0.23019437522011227
219,Agriculture,Rural,Lean,0.6245582705606045,0.2632880009749092,0.2885920149300668
570,Handicraft,Rural,Lean,0.6170539434152257,0.19085666048877298,0.08097662293569409
1536,Agriculture,Rural,Planting,0.5116106678772461,0.06276720043269855,0.08498674296490515
89,Agriculture,Rural,Planting,0.3671359791314106,0.4047283822285566,0.14241665471920364
1610,Agriculture,Rural,Harvest,0.32755950204348766,0.42983054896471584,0.028989686878297866
1334,Agriculture,Rural,Lean,0.3341454906033231,0.26892403528164543,0.3898804312481416
1468,Agriculture,Rural,Lean,0.5121701789177505,0.7806750904283567,0.4658258560930292
1004,Agriculture,Rural,Lean,0.5196600318790676,0.4455689682451667,0.5245151844309309
1299,Retail,Rural,Lean,0.704604768559288,0.7112084151321904,0.2285088975123953
1033,Agriculture,Rural,Harvest,0.5871204941736354,0.4560682476172959,-0.0020439995556659207
1197,Retail,Rural,Harvest,0.700591290190453,0.15193268237732893,0.036584207145219955
1024,Agriculture,Rural,Lean,0.39531490234572697,0.7796980316815358,0.4966168501660725
87,Handicraft,Urban,Lean,0.5159639060632475,0.7082680083592382,0.40972854413408516
377,Livestock,Urban,Harvest,0.8429543062837179,0.3770189427501384,0.12819196063763225
1324,Retail,Rural,Planting,0.29824365259360097,0.19444631344585153,0.03640887289707663
1974,Agriculture,Urban,Lean,0.3641326781001404,0.17813569301188076,0.35332744462719
1249,Agriculture,Urban,Harvest,0.8019016652245652,0.6448163417330051,0.12082347864337731
1675,Livestock,Rural,Harvest,0.5858157380026541,0.055294889161007534,0.10942337467095758
963,Agriculture,Urban,Harvest,0.7560447141106661,0.510448305130839,0.1871750485257917
503,Agriculture,Urban,Harvest,0.38352677204938357,0.5121079388334683,0.21494083622843066
86,Agriculture,Rural,Planting,0.29620583182809357,0.14596363818064706,0.11378532829828894
1389,Agriculture,Rural,Lean,0.4055607507888216,0.5639298947477304,0.48835183391218856
1761,Agriculture,Rural,Planting,0.7758189240848588,0.5643250313563848,0.1335952450171363
1022,Handicraft,Rural,Planting,0.7959147642477726,0.280024693953107,-0.09167326557513308
845,Agriculture,Rural,Harvest,0.4102770128617985,0.38670073017359335,0.15966943194108088
1022,Retail,Rural,Lean,0.7094598025621346,0.6662108409191951,0.11909779222008157
642,Agriculture,Rural,Lean,0.6776495917857115,0.41852261877379626,0.2667740629084294
1187,Agriculture,Urban,Lean,0.5328062260941595,0.4945256807879808,0.7107724600471207
1113,Livestock,Urban,Lean,0.37092633883056425,0.33021572038902236,0.19153455385193174
1374,Agriculture,Rural,Planting,0.5260360607396366,0.11967927133192165,0.09634077098326856
273,Handicraft,Rural,Planting,0.23793407983491982,0.7984533053072728,0.23688775002663762
367,Retail,Rural,Harvest,0.4114744441604002,0.425229216226086,0.24634692248602585
398,Agriculture,Rural,Planting,0.476114773682447,0.2691571691364087,0.016184191854213242
164,Livestock,Rural,Lean,0.3027330408579327,0.5710298607945071,0.18752558683593024
747,Agriculture,Rural,Harvest,0.3943252478666198,0.4966574133292017,0.09496560721844
1396,Handicraft,Rural,Lean,0.35160543949147816,0.18632662423948476,0.2066807942913105
1641,Agriculture,Urban,Planting,0.33244663761936133,0.7015403995180427,0.15776696967543896
1113,Handicraft,Rural,Harvest,0.7477470801066703,0.05672234953698947,0.15931518905476708
1939,Agriculture,Urban,Harvest,0.7267752396562459,0.48455860146872265,0.12796789558492871
89,Retail,Rural,Planting,0.422085270437764,0.38231079318266714,0.24059837775357445
1932,Handicraft,Rural,Harvest,0.4761240004832209,0.2545587310282576,0.16947903457025587
1822,Livestock,Rural,Harvest,0.5387027640871097,0.6611041026081936,0.30733988930812417
1362,Livestock,Rural,Harvest,0.4271455792471376,0.5250216594314104,0.0974148353963591
1335,Handicraft,Rural,Harvest,0.40076358897150643,0.6075995975020604,0.30196769964935016
265,Handicraft,Rural,Planting,0.4442244352570317,0.33172699411561707,-0.036547131788357695
1220,Agriculture,Rural,Harvest,0.2403862167526365,0.7539186650452083,0.2690384767075148
385,Agriculture,Rural,Harvest,0.44083589618789476,0.27577873817520004,0.08443816997655433
1241,Agriculture,Rural,Planting,0.5362956981193014,0.42483593956451654,0.014068694795504405
141,Agriculture,Rural,Harvest,0.3347047888684138,0.7469200894492471,0.1598260870602533
402,Agriculture,Urban,Planting,0.3905144660997315,0.06655116630848727,0.040667490718804364
620,Retail,Rural,Harvest,0.49180356463274605,0.08704834973356618,0.07398396704141472
1644,Agriculture,Rural,Planting,0.7326972599828485,0.7953502130587741,0.14668048842940828
865,Retail,Rural,Harvest,0.4405461727791495,0.7771129255645279,0.24734325654999867
1754,Agriculture,Rural,Harvest,0.466958613469862,0.617361284669709,0.12041263335460552
830,Agriculture,Rural,Harvest,0.3287570117640069,0.38735062085693184,0.13047080230665195
412,Retail,Rural,Lean,0.46507887548715143,0.40484867890915455,0.13230129795467205
606,Handicraft,Rural,Harvest,0.5251029646007507,0.2057702988299485,0.13059823730895279
1418,Handicraft,Rural,Harvest,0.4532577214178079,0.34618482890825997,0.23613303575273706
1766,Retail,Urban,Lean,0.2591237760108737,0.3450795022930659,0.26551363476351997
1243,Agriculture,Rural,Harvest,0.47996912310796175,0.028872015141390952,0.10752743374230044
405,Retail,Urban,Lean,0.34828847455107104,0.3625265664269356,0.21328734376328629
240,Agriculture,Urban,Harvest,0.21787004879431232,0.3838355268139737,0.2252732896281954
1740,Agriculture,Rural,Harvest,0.3362879342197515,0.5326265393838903,0.17461790015746065
471,Retail,Urban,Lean,0.6186596955458403,0.413162330710142,0.22989181207194026
749,Agriculture,Rural,Planting,0.351579714280283,0.6893463459001622,0.1436842027896137
56,Agriculture,Rural,Harvest,0.5474544711940061,0.29404946019345896,-0.07812282547079369
182,Livestock,Rural,Planting,0.4636812137325727,0.3277740729644818,0.041853693857574814
1820,Livestock,Rural,Harvest,0.4384028055705921,0.4571860109248596,0.3159888628598118
606,Agriculture,Urban,Planting,0.3652118080249684,0.1621781796090236,0.09811055086829158
875,Agriculture,Rural,Harvest,0.7152072412820061,0.3147984684657756,0.13309150811923096
810,Agriculture,Urban,Lean,0.7695434965693255,0.5489339774026621,0.41696026933811314
1104,Agriculture,Rural,Lean,0.5051095363205447,0.3294469914198433,0.49628950071852274
584,Livestock,Rural,Harvest,0.5070209521417313,0.7252932080079662,0.22607676538097127
475,Agriculture,Rural,Lean,0.3099827217258456,0.4922404167523544,0.4950914741683688
1467,Handicraft,Rural,Harvest,0.4614514886312482,0.12301419993709138,0.16676295019777554
721,Agriculture,Rural,Harvest,0.4622552006896864,0.3899554727914891,0.1120850205929625
412,Livestock,Rural,Lean,0.3323653960199932,0.6118229964766129,0.25971756816202873
1510,Agriculture,Rural,Lean,0.7857098774001761,0.514676132245229,0.41760657873123774
1743,Handicraft,Urban,Lean,0.5180618796360696,0.7082108589376959,0.2031902645208395
1624,Agriculture,Rural,Planting,0.5574986299490536,0.5999863172180934,0.10451271901893316
131,Retail,Rural,Harvest,0.47134438441664284,0.049291018087909325,0.06756098101645817
405,Agriculture,Rural,Lean,0.5646145650605228,0.09001011939052433,0.32918558409430826
1331,Agriculture,Urban,Harvest,0.40583499577692195,0.5197989590168787,0.30607656031294683
1791,Livestock,Rural,Harvest,0.5851083512784967,0.1907263668095509,-0.06802814571574042
638,Livestock,Rural,Harvest,0.3616712996859834,0.47026792211138996,0.2787288786138268
1597,Handicraft,Urban,Lean,0.6407837203350673,0.6337740736751813,0.006211488615877975
344,Retail,Rural,Planting,0.4085979973529047,0.4615452702456416,0.23474091820718876
1297,Handicraft,Rural,Harvest,0.5591162963879335,0.3323908560050315,0.048837703321573445
1598,Agriculture,Rural,Planting,0.4814399491213188,0.5170162488901752,0.23781948382667129
1119,Agriculture,Rural,Harvest,0.33067979426414057,0.11489555541970536,0.11124124114270355
1740,Agriculture,Rural,Lean,0.7419772587763342,0.5785663964026254,0.3111813548751959
1186,Retail,Urban,Planting,0.44442585281896474,0.5576200909696177,0.33072199425546056
1306,Agriculture,Rural,Harvest,0.5014983081798511,0.41152269196183133,0.23474442315095295
66,Agriculture,Urban,Harvest,0.6181276012994341,0.22305079601053787,0.15220856470707805
409,Retail,Rural,Planting,0.6532218840841199,0.6380510293038,0.11558994880935552
1296,Handicraft,Urban,Harvest,0.6799896790956086,0.4084402425824138,0.21079805799738804
915,Agriculture,Urban,Planting,0.3833180022605081,0.04734152468757502,-0.026354557561385494
749,Agriculture,Rural,Harvest,0.37719953122516103,0.734890041472528,0.01763346635999838
497,Agriculture,Urban,Harvest,0.4447395036769394,0.6141731491895136,0.04989111736714169
905,Agriculture,Urban,Lean,0.6901551520725705,0.46784411814614535,0.347846747185702
414,Agriculture,Rural,Lean,0.8106554271993045,0.349460413826321,0.32281008027631525
724,Retail,Urban,Harvest,0.5741060466102772,0.7679197584333526,0.17398368781051998
1057,Retail,Urban,Planting,0.24653871717130288,0.6200164594123212,0.19797916084480507
1399,Retail,Rural,Lean,0.7922909946757082,0.4279944538294692,0.05177141333543443
516,Agriculture,Rural,Harvest,0.549566172754426,0.5225231161471089,-0.03956177990035978
463,Handicraft,Rural,Planting,0.4131700512380738,0.22460032138383934,0.15215689335212162
1528,Agriculture,Rural,Lean,0.4639940843466384,0.15657275419910788,0.38524796284269236
635,Retail,Rural,Planting,0.5039814883942859,0.2186556378432629,0.04849954585477134
1306,Handicraft,Rural,Harvest,0.7672813124238813,0.23450887942618143,0.2216117081589235
1297,Agriculture,Rural,Harvest,0.6678175305301681,0.5917907605109687,0.14396898606713207
1043,Agriculture,Urban,Harvest,0.25673707700836096,0.11204883257538603,0.1397523782094406
1904,Handicraft,Rural,Lean,0.4822417683162709,0.622069761374143,0.2816627022057012
1485,Agriculture,Rural,Harvest,0.3265981068790487,0.4187162506889699,0.03576744988318728
621,Retail,Rural,Planting,0.6999283641215229,0.3076584835014415,0.10428143671526967
384,Agriculture,Urban,Lean,0.6382276283280062,0.24031688767495096,0.48158401868745193
1295,Retail,Urban,Lean,0.3632928524706581,0.41056048363740416,0.1684852785869909
86,Agriculture,Rural,Harvest,0.5129392012560667,0.25401477010403956,-0.006472184836161271
1038,Agriculture,Urban,Harvest,0.7413144706176757,0.34356159394318964,0.059267603701459164
327,Retail,Rural,Planting,0.6178444507943659,0.5912122317458798,0.19446444330438584
1269,Agriculture,Rural,Lean,0.4455791574932761,0.5007988050825205,0.27263509837759936
965,Agriculture,Rural,Planting,0.4221683100807244,0.5983859011785466,0.07108583421347625
1937,Agriculture,Urban,Planting,0.5034221539655459,0.5703789517144977,0.38591615684157865
533,Agriculture,Rural,Harvest,0.7863477778773633,0.6520579946583375,0.21091845501855425
1315,Agriculture,Rural,Planting,0.38214878636288063,0.1613519677653703,0.2732951316702701
1397,Agriculture,Rural,Planting,0.625387002996058,0.796098399578641,0.3020433996171078
780,Livestock,Urban,Harvest,0.2853353788175462,0.38061635989725273,0.2227213294742316
241,Agriculture,Urban,Planting,0.5619508624715657,0.5745863504646965,0.14971671682785384
1090,Retail,Rural,Planting,0.26715691823056653,0.5422001304010573,0.2564878757841082
573,Agriculture,Urban,Planting,0.5715737059553359,0.45292006769362275,0.29984437673165976
967,Agriculture,Rural,Planting,0.6250621300295691,0.7966529748846941,0.2981251677892464
450,Livestock,Rural,Lean,0.3713341717879344,0.17385267970950924,0.1457514406583896
1979,Agriculture,Rural,Lean,0.7191446272552442,0.3373830938232225,0.39237021775639347
935,Livestock,Rural,Harvest,0.6364514698705164,0.10218444738034559,0.12480152774257802
754,Agriculture,Urban,Harvest,0.45453568884665657,0.14546837758603956,0.05770906146115232
71,Handicraft,Urban,Planting,0.6258060370047225,0.5703712508614133,0.2200507856630195
523,Retail,Urban,Planting,0.228563271431747,0.0038741430106240316,0.046694788787757804
1193,Handicraft,Rural,Planting,0.7673879563459269,0.7118565210957204,0.14187102201871266
259,Retail,Rural,Harvest,0.2738309641782122,0.5065475866149213,0.10746432607460239
355,Retail,Urban,Lean,0.3432862182998745,0.35272404297306403,0.12507557144019882
1343,Agriculture,Rural,Harvest,0.2227073852254868,0.2650888857975405,0.1012389035270605
753,Agriculture,Rural,Harvest,0.5125387744258318,0.10101923887993297,0.26251457072302253
736,Livestock,Rural,Planting,0.2866438620095231,0.7372500691631003,0.16500385880841278
334,Agriculture,Urban,Lean,0.5842109642849904,0.5698578600282084,0.5148234569236821
765,Agriculture,Urban,Harvest,0.4849868127262505,0.2691143991408329,0.03638662598387081
1749,Handicraft,Urban,Lean,0.26927587913738027,0.05674894355249638,0.12564801050750385
812,Agriculture,Rural,Harvest,0.49075507976753846,0.2605462652328141,0.15748753127687104
1300,Livestock,Urban,Lean,0.38049622791757365,0.14770743584726675,-0.06264331441055276
997,Handicraft,Rural,Lean,0.5975919912718772,0.6290186505849673,0.04639478259399166
430,Retail,Rural,Lean,0.31718204508607234,0.5756789478050878,0.12209116367430838
509,Handicraft,Rural,Harvest,0.41547831314518485,0.3985285018583401,0.037060265995036645
1080,Agriculture,Rural,Harvest,0.3958228204291938,0.7086728824728069,0.240769673624734
78,Agriculture,Urban,Planting,0.5244711470270155,0.14454455051126722,0.12449625892368768
956,Retail,Rural,Lean,0.3733672772372511,0.36157246834679563,0.060002206547017975
1106,Agriculture,Rural,Harvest,0.7186913884455985,0.5684962431712964,0.16831538406067498
1719,Handicraft,Rural,Planting,0.618800743422792,0.054241879774943325,0.025620403064431703
928,Livestock,Rural,Harvest,0.5358477507786562,0.29814188871576874,0.11930361176946663
128,Retail,Rural,Planting,0.7796322442186059,0.45733184174574415,0.0616792027557663
996,Agriculture,Urban,Harvest,0.24302918538963836,0.29344283098961893,0.22099986163569263
508,Livestock,Urban,Harvest,0.6058255432701432,0.3841591914182007,0.2994509324868864
619,Retail,Urban,Harvest,0.6478080808637157,0.48649467949365743,0.227561145331032
1611,Retail,Rural,Planting,0.38606086280819696,0.294712491343668,0.2903724537154158
1555,Agriculture,Urban,Lean,0.5211163570160875,0.08481148473797458,0.24851236508455257
1503,Livestock,Rural,Lean,0.5442922246012942,0.1115555978737059,0.023096375657232812
787,Retail,Rural,Lean,0.29738888739873215,0.42160317564335764,0.24623588529866325
1358,Handicraft,Rural,Harvest,0.5994778361869812,0.13979202050551784,0.23886614616140062
565,Handicraft,Rural,Lean,0.6703226239806186,0.7118669377151174,0.2568690366365881
1172,Agriculture,Rural,Harvest,0.4352880810741646,0.6673485480990609,0.11555408892130112
446,Retail,Urban,Planting,0.310414050873275,0.2792256552048123,0.11581728992808313
1562,Handicraft,Urban,Planting,0.2918862595763972,0.664789737595944,0.27251545224154333
88,Agriculture,Rural,Harvest,0.3726236523218788,0.426550264272876,0.1629505528432187
1344,Handicraft,Urban,Planting,0.7104762630363726,0.1272407428823529,-0.011000536650822373
936,Livestock,Urban,Lean,0.5370502342575563,0.49136948363305893,0.13869091725353536
846,Retail,Rural,Planting,0.5022402533972284,0.5435608937731252,0.18193253886908287
206,Handicraft,Urban,Harvest,0.5638138194835546,0.06711326277612688,-0.029641550915065706
1148,Handicraft,Rural,Harvest,0.6564031132719356,0.25156247233763057,0.20030293473040928
933,Handicraft,Rural,Harvest,0.5278413151544408,0.004307190089535152,0.027723758488836937
1873,Agriculture,Rural,Harvest,0.9627416024929025,0.25314304268490107,0.0489597455319654
1203,Agriculture,Rural,Planting,0.4888085050626862,0.268356266335399,0.23385524788007556
1760,Retail,Rural,Lean,0.704354989988994,0.5041669014232679,0.13268026517570894
1023,Retail,Urban,Harvest,0.7703547129823691,0.15923462371933203,0.16432960064066993
1157,Retail,Urban,Harvest,0.5549427321635922,0.024072789382234117,-0.031346938039764655
1095,Handicraft,Rural,Lean,0.4243290421150716,0.25250762679462513,0.1801477605032926
1532,Agriculture,Rural,Lean,0.38708708621138166,0.6604956370071391,0.6079683000411159
1612,Retail,Rural,Lean,0.44788373220170896,0.3193161644462609,0.06369387321109093
1780,Agriculture,Rural,Harvest,0.46421378382621376,0.3320750158672159,0.12894597636287058
898,Handicraft,Urban,Harvest,0.6291332675122205,0.37522205027728184,0.11490686146556525
1455,Retail,Rural,Harvest,0.38717112938169773,0.6014310646479892,0.23317446523731386
797,Agriculture,Rural,Lean,0.36564270698343315,0.3840199139028575,0.5194377384670333
1513,Agriculture,Rural,Lean,0.2880062323781739,0.07302620202942593,0.330283685686928
1677,Handicraft,Rural,Planting,0.7397808648939341,0.1651198396797197,0.06605135237172205
1038,Retail,Rural,Harvest,0.4972410711403488,0.1503178935940601,0.26460923540521764
70,Agriculture,Rural,Lean,0.25608572345224717,0.4062906547234686,0.5982329515893371
352,Livestock,Rural,Harvest,0.4466589577416775,0.023943572052180163,0.16717425527356808
918,Handicraft,Urban,Harvest,0.36432938592876973,0.2268932868102109,0.12145128967926351
133,Livestock,Rural,Harvest,0.5823347483030819,0.48575595283453493,0.37268406079415706
1847,Retail,Urban,Harvest,0.20072258894642692,0.28372054042528133,0.2796171385937183
1732,Retail,Urban,Lean,0.38876078111565665,0.5661697267350573,0.20866171497260622
1526,Handicraft,Rural,Harvest,0.3077249513411438,0.31297706948543236,0.18847774275498508
1460,Retail,Rural,Planting,0.4247950811473321,0.7834060227022228,0.19707697689444062
1580,Handicraft,Urban,Planting,0.5598251019433949,0.7722850296466515,0.25982040975365167
1330,Agriculture,Rural,Planting,0.6026853466303,0.6398725715716731,0.24687921569248097
619,Retail,Urban,Harvest,0.5478689092902637,0.763512422441209,0.290782956549412
1965,Agriculture,Rural,Harvest,0.34426160612648926,0.1638225932941304,0.1130568885208079
983,Agriculture,Rural,Planting,0.3190613851913442,0.6007385326370722,0.0749185649859456
1600,Agriculture,Rural,Harvest,0.32468652772300277,0.2573269066555656,0.17694123679064516
1235,Agriculture,Rural,Lean,0.40283143939747956,0.580235455154339,0.5763017257143065
1236,Livestock,Rural,Planting,0.24401400929945877,0.2991147693065594,0.07536551843087325
1905,Agriculture,Rural,Harvest,0.27477802006887486,0.23153652779534842,0.14600734474920118
1058,Retail,Rural,Lean,0.22236140175029398,0.767036076177328,0.40419958749696083
842,Handicraft,Rural,Harvest,0.27051228720763293,0.1679083534046705,0.022657321792784693
841,Retail,Rural,Lean,0.3364129106588533,0.6068548756852502,0.1925356035593756
1597,Agriculture,Rural,Harvest,0.3530232465982207,0.5397377305636443,0.35370797391683073
1859,Handicraft,Rural,Lean,0.24996919281343127,0.2427821134464514,0.1768325791786526
1344,Retail,Urban,Lean,0.5029626433347086,0.36667441399382367,0.09528930347453449
541,Handicraft,Urban,Harvest,0.5998277463552277,0.11435447673946336,0.0821935740835678
257,Handicraft,Rural,Lean,0.7272016219353106,0.7369668834965781,0.2709048466368471
1612,Livestock,Rural,Lean,0.6394081701603873,0.7744958412219445,0.1886373892019551
1657,Retail,Rural,Harvest,0.3734390874163587,0.5859704254010877,0.2709364334616713
1133,Agriculture,Rural,Planting,0.6226208617262312,0.6795362750661038,0.2160131416218606
479,Retail,Rural,Harvest,0.5027380555086696,0.06609394464105493,0.11951592163677453
1034,Agriculture,Urban,Lean,0.5373340819034208,0.3071748943651132,0.49698901768832277
1730,Handicraft,Rural,Harvest,0.3606108278668221,0.26464889190577184,0.11935534590380177
1678,Agriculture,Rural,Planting,0.30117799353863994,0.4519612524952552,0.10076447618102634
1382,Agriculture,Rural,Planting,0.41084482208318907,0.14668423573934763,0.16514968438010166
569,Handicraft,Rural,Harvest,0.28333705577988033,0.45070505650159814,0.18440004165566065
640,Retail,Urban,Planting,0.5472695190201411,0.5234922924612707,0.12779690804789454
1100,Agriculture,Rural,Harvest,0.42723119083390904,0.1058824734858102,0.15973034500288041
1759,Retail,Rural,Lean,0.45256954047625786,0.10537656709235517,0.230924590466402
1635,Handicraft,Urban,Harvest,0.7238540915770271,0.02833871187452086,0.03163179033647166
248,Agriculture,Rural,Planting,0.3051789132187609,0.6087139596993154,0.22681090881285995
436,Handicraft,Rural,Planting,0.2326416027139041,0.2648068294710438,0.04988840357448525
398,Agriculture,Rural,Planting,0.5371376203994161,0.18033636459584176,0.08322716901806876
1009,Handicraft,Urban,Planting,0.4035155419798663,0.6224755160361832,0.23609681659534165
742,Handicraft,Rural,Harvest,0.4919758041410403,0.11460455207163163,0.09708012992439652
1609,Agriculture,Rural,Harvest,0.6049540051962847,0.34174674167784397,0.09139066427071582
1901,Retail,Rural,Planting,0.9059019199587441,0.5958293404148218,0.20586474710250943
427,Agriculture,Rural,Planting,0.6719442784301105,0.45906585406974126,0.14682229690726067
948,Handicraft,Rural,Planting,0.4306472655141752,0.4432001147939385,0.4329232449698264
965,Retail,Rural,Lean,0.331244596696281,0.12597072857282007,0.14627938269573224
1631,Retail,Rural,Harvest,0.5007663391435575,0.14474618226779282,-0.17081599968701955
576,Agriculture,Rural,Lean,0.3363573457775678,0.4660470351277929,0.38155264428540897
1226,Agriculture,Urban,Lean,0.5496237856255675,0.01885348886452807,0.42453905785604085
783,Agriculture,Urban,Harvest,0.8082738291862435,0.6952943911707283,0.10348682386209614
255,Agriculture,Urban,Lean,0.9601282187290636,0.28037664051277983,0.3039330685102419
504,Retail,Urban,Planting,0.5224442881504335,0.3332929736138617,0.014368967104934502
1346,Handicraft,Urban,Harvest,0.37598308414445697,0.20674586778608006,0.08727846387051459
1967,Retail,Urban,Planting,0.4757924883850784,0.7013368794104826,0.2382912782117632
1309,Retail,Urban,Lean,0.4530752726801067,0.514003258244724,0.22342293218572076
1925,Livestock,Rural,Planting,0.29293314087378175,0.35992677522805344,0.07605581876476619
1813,Handicraft,Urban,Lean,0.49999288787869534,0.4682470365277929,0.24919108545540283
570,Livestock,Rural,Planting,0.36361761445733065,0.3042956767803127,0.03717958420697068
1751,Retail,Urban,Lean,0.43540140304030506,0.3724659826275297,0.20297859696858497
1066,Agriculture,Rural,Harvest,0.5225008478851945,0.28610575473142763,0.1625507012271762
1005,Agriculture,Rural,Harvest,0.7701446283903888,0.32853983536866826,0.006750454311726564
1904,Handicraft,Rural,Harvest,0.742120239720659,0.2519812352075443,-0.016253341524985712
775,Agriculture,Rural,Harvest,0.3787993891167536,0.06211286203681761,0.14383170810033866
1063,Agriculture,Urban,Harvest,0.5619543227011636,0.02987702253053506,0.015694004240663376
550,Retail,Rural,Lean,0.7111631312044797,0.1392849634141909,0.052132588471176675
166,Retail,Rural,Planting,0.36494140815849735,0.2013101950629843,0.20425440958030133
435,Retail,Rural,Lean,0.5366467231537851,0.712377488471746,0.2598922053443792
1417,Agriculture,Rural,Harvest,0.3652620525418443,0.4889989236184838,0.10141602533296298
633,Agriculture,Rural,Lean,0.4905070220194011,0.7666377356991928,0.5243935748072458
444,Retail,Rural,Harvest,0.5290176769625061,0.2717174881565037,0.031519325897641046
1137,Livestock,Urban,Harvest,0.6862921255121897,0.3213904030403496,0.19832815677687513
1790,Handicraft,Rural,Lean,0.7749132971380708,0.5758025820718856,0.3025752082718366
770,Livestock,Urban,Harvest,0.7083474092783881,0.46232166210722436,0.05170268951034736
121,Handicraft,Rural,Harvest,0.6812123924166704,0.4223040643056788,0.12916224360199885
1862,Retail,Urban,Planting,0.4589224933198551,0.46045123325114024,0.2649979737853607
323,Agriculture,Urban,Planting,0.32448126694236457,0.4673082498211678,0.19721056075570897
1393,Retail,Rural,Harvest,0.2617566372214277,0.6125923393636251,0.2894055010275535
387,Retail,Rural,Lean,0.6840033637726196,0.5344656218520072,0.1594532529556028
1439,Retail,Rural,Harvest,0.6851371104408819,0.7658513989456546,0.09471934243428769
1568,Retail,Urban,Planting,0.4629732172424965,0.7583704144451465,0.244120602020442
656,Retail,Urban,Harvest,0.7415590892977812,0.33753827974258366,0.21900215647715468
215,Agriculture,Rural,Harvest,0.4476202622285767,0.028578087609528336,0.1200017851683771
1617,Retail,Rural,Harvest,0.559661345775857,0.008859825774981811,0.2301901916675372
60,Agriculture,Rural,Lean,0.7902956104799734,0.09855472391030223,0.17401621730792166
1374,Handicraft,Rural,Lean,0.24844156096168613,0.05991791911847644,0.162622094643463
778,Agriculture,Rural,Planting,0.4908587855054405,0.29869283917669487,0.07130895149120506
850,Agriculture,Rural,Lean,0.5889408455427434,0.04229967910720234,0.2825556928774517
